id_compra,data_hora,produto,preco_unitario,quantidade,cliente,cidade,forma_pagamento,frete,avaliacao,valor_total
96870611,2026-01-09 21:33:48.376997,Carregador Portátil,1134.49,1,Melanie Hurst,Curitiba,Débito,23.04,4.0,1157.53
18762905,2026-02-12 21:33:48.377140,"Monitor 24""",525.2,2,Ashley Stout,Recife,Débito,7.97,2.0,1058.3700000000001
74341922,2026-06-08 21:33:48.377269,"Monitor 24""",890.74,4,Cynthia Rose,Manaus,Pix,29.5,2.0,3592.46
80126441,2026-01-26 21:33:48.377446,HD Externo 1TB,1355.73,5,Matthew Williams,Recife,Cartão de Crédito,31.65,4.0,6810.299999999999
2095012,2026-03-06 21:33:48.377585,Teclado Mecânico,240.43,4,Jason Johnson,Belo Horizonte,Pix,48.01,1.0,1009.73
21762565,2026-05-15 21:33:48.377724,Fone de Ouvido Bluetooth,1386.74,5,Amanda Mendoza,Salvador,Pix,27.24,,6960.94
8467979,2025-12-28 21:33:48.377855,Fone de Ouvido Bluetooth,474.34,2,Bradley Whitaker,Manaus,Cartão de Crédito,39.07,,987.75
16157731,2026-01-20 21:33:48.377982,Mouse Sem Fio,1085.95,4,Stacey Osborn,Manaus,Débito,13.8,,4357.6
47494797,2026-03-04 21:33:48.378112,Tablet Mini,1162.04,3,Christopher Bowman,Salvador,Pix,49.56,5.0,3535.68
41206902,2025-12-15 21:33:48.378240,"Monitor 24""",1973.52,4,Kelly Keith,Belo Horizonte,Pix,7.81,5.0,7901.89
61057771,2025-12-26 21:33:48.378369,Smartphone X,1421.54,3,Margaret Garrison,Rio de Janeiro,Pix,43.96,2.0,4308.58
68784830,2026-04-02 21:33:48.378498,SSD 500GB,1200.82,3,Rebecca Thomas,Salvador,Débito,22.17,5.0,3624.63
77182540,2026-02-05 21:33:48.378627,HD Externo 1TB,388.15,2,Kimberly Wilson,Porto Alegre,Débito,42.95,3.0,819.25
63941665,2026-03-29 21:33:48.378763,Notebook Pro,612.52,2,Megan Martinez,Belo Horizonte,Cartão de Crédito,8.23,1.0,1233.27
40126344,2026-01-18 21:33:48.378892,SSD 500GB,1775.53,4,Jaime Richards,Belo Horizonte,Cartão de Crédito,11.17,4.0,7113.29
4070192,2026-04-08 21:33:48.379022,Roteador Wi-Fi,1588.41,5,Tony Berg,Salvador,Boleto,25.45,4.0,7967.5
60206055,2026-05-03 21:33:48.379158,Caixa de Som,927.59,3,Zachary Goodman,Porto Alegre,Boleto,24.11,1.0,2806.88
43017678,2026-05-09 21:33:48.379284,Mouse Sem Fio,1701.27,2,Corey Clayton,Fortaleza,Pix,23.49,5.0,3426.0299999999997
64280266,2026-05-09 21:33:48.379413,Carregador Portátil,115.25,1,Christopher Hunt,Manaus,Débito,36.72,1.0,151.97
97259754,2026-05-10 21:33:48.379540,Mouse Sem Fio,1925.39,1,Troy Hill,Belo Horizonte,Pix,25.92,1.0,1951.3100000000002
62141767,2026-04-25 21:33:48.379666,Roteador Wi-Fi,1239.64,2,Jason Ramirez,Recife,Cartão de Crédito,35.78,5.0,2515.0600000000004
89972500,2026-05-10 21:33:48.379792,Tablet Mini,1245.43,3,Lindsey Fuller,Fortaleza,Cartão de Crédito,26.1,5.0,3762.39
76365289,2026-04-12 21:33:48.379921,"Monitor 24""",1480.94,4,Ronald Webb,Brasília,Pix,18.01,1.0,5941.77
90392245,2026-06-08 21:33:48.380048,Roteador Wi-Fi,1215.39,3,Patrick Brown,Manaus,Pix,7.76,4.0,3653.9300000000003
11626369,2026-05-10 21:33:48.380174,Notebook Pro,1167.08,3,Aaron Waller,Manaus,Cartão de Crédito,17.91,1.0,3519.1499999999996
92629354,2026-01-14 21:33:48.380304,Teclado Mecânico,199.88,3,Danielle Hart,Curitiba,Boleto,32.71,3.0,632.35
27969447,2026-02-16 21:33:48.380435,Smartphone X,1495.79,5,Lori Farrell,Belo Horizonte,Boleto,34.66,3.0,7513.61
6555698,2026-01-26 21:33:48.380566,Tablet Mini,1575.93,2,Seth Cline,Recife,Boleto,40.97,1.0,3192.83
85150472,2026-03-10 21:33:48.380696,Fone de Ouvido Bluetooth,1936.32,5,Dustin Roach,Belo Horizonte,Débito,38.87,4.0,9720.470000000001
45547065,2026-03-21 21:33:48.380823,Smartwatch,1338.3,2,Keith Gordon,Porto Alegre,Pix,7.44,3.0,2684.04
9002758,2026-01-11 21:33:48.380950,Smartphone X,376.82,4,Justin Armstrong,Recife,Pix,26.43,5.0,1533.71
7876389,2026-02-10 21:33:48.381077,Capinha para Celular,1382.84,4,Cody Schwartz,Recife,Pix,11.53,4.0,5542.889999999999
33178432,2025-12-16 21:33:48.381210,Tablet Mini,1858.08,4,Suzanne Alexander,Salvador,Pix,48.28,,7480.599999999999
72678703,2025-12-23 21:33:48.381339,Fone de Ouvido Bluetooth,1839.54,3,Jeremy Reyes,Salvador,Pix,20.07,3.0,5538.69
25061762,2026-01-07 21:33:48.381469,Tablet Mini,1325.97,4,Sonya Baxter DVM,Recife,Boleto,38.04,5.0,5341.92
8391476,2026-01-31 21:33:48.381605,Teclado Mecânico,707.94,2,Cody Nash,Brasília,Cartão de Crédito,35.28,1.0,1451.16
17430443,2025-12-16 21:33:48.381736,Capinha para Celular,240.51,1,Mrs. Anna White,Recife,Pix,14.87,3.0,255.38
78876845,2026-02-15 21:33:48.381871,Smartwatch,116.38,5,Kenneth Buckley,Rio de Janeiro,Cartão de Crédito,47.23,,629.13
45497577,2026-02-06 21:33:48.381998,"Monitor 24""",1294.26,1,Nicholas Holt,Rio de Janeiro,Boleto,21.92,,1316.18
42952589,2026-05-06 21:33:48.382125,Câmera Digital,1935.97,1,Laura Austin,Belo Horizonte,Pix,18.26,,1954.23
75804880,2026-01-01 21:33:48.382254,HD Externo 1TB,934.22,3,Melanie Davila,Salvador,Pix,16.58,1.0,2819.24
97898601,2026-02-21 21:33:48.382434,Câmera Digital,171.66,4,Savannah Avery,Brasília,Cartão de Crédito,16.62,3.0,703.26
48449973,2026-01-27 21:33:48.382614,Mouse Sem Fio,185.33,2,Teresa Thomas,Manaus,Débito,13.03,4.0,383.69
18476135,2026-01-09 21:33:48.382824,Notebook Pro,1104.23,4,Sheri Bell,Porto Alegre,Cartão de Crédito,46.07,,4462.99
46759944,2026-02-17 21:33:48.382977,Fone de Ouvido Bluetooth,117.98,1,Christopher Arnold,Manaus,Pix,39.98,1.0,157.96
91454127,2026-04-19 21:33:48.383126,Notebook Pro,1323.09,1,Kyle Savage,São Paulo,Débito,16.99,,1340.08
52259952,2026-03-07 21:33:48.383255,Roteador Wi-Fi,813.09,1,Corey Riley,Fortaleza,Débito,26.52,4.0,839.61
23056794,2025-12-30 21:33:48.383386,Teclado Mecânico,490.4,4,Susan Pratt,Recife,Cartão de Crédito,30.53,3.0,1992.1299999999999
27437099,2026-03-08 21:33:48.383518,HD Externo 1TB,640.51,1,Tiffany Christensen,Rio de Janeiro,Pix,29.06,3.0,669.5699999999999
49274368,2026-01-02 21:33:48.383649,Caixa de Som,946.3,3,Pamela Bradshaw,Porto Alegre,Boleto,29.95,4.0,2868.8499999999995
69280159,2026-05-31 21:33:48.383781,Smartwatch,632.8,4,Robert Wyatt,Rio de Janeiro,Pix,26.89,,2558.0899999999997
50343747,2026-04-04 21:33:48.383909,SSD 500GB,419.46,1,Allison Myers,Porto Alegre,Cartão de Crédito,37.39,5.0,456.84999999999997
15580656,2026-02-12 21:33:48.384038,Mouse Sem Fio,808.1,5,John Jones,Curitiba,Débito,29.03,4.0,4069.53
99655790,2025-12-17 21:33:48.384165,Smartphone X,711.61,3,Carolyn Charles,São Paulo,Débito,10.32,,2145.15
55207491,2026-06-01 21:33:48.384295,Teclado Mecânico,943.82,5,Shannon Brown,Belo Horizonte,Boleto,46.62,1.0,4765.72
29440260,2026-01-18 21:33:48.384426,Mouse Sem Fio,1324.97,4,Timothy Smith,Manaus,Cartão de Crédito,15.92,,5315.8
18418424,2026-01-15 21:33:48.384557,Smartphone X,385.89,1,Maria Webb,Curitiba,Cartão de Crédito,25.53,2.0,411.41999999999996
6732231,2026-05-13 21:33:48.384686,Fone de Ouvido Bluetooth,1644.71,1,Andrew Barron,Rio de Janeiro,Débito,31.77,5.0,1676.48
15312312,2026-02-07 21:33:48.384815,Fone de Ouvido Bluetooth,1618.68,4,Dennis Brown,Brasília,Débito,19.59,,6494.31
3099286,2026-05-09 21:33:48.384943,Teclado Mecânico,317.79,2,Joseph Rodriguez,São Paulo,Boleto,20.1,1.0,655.6800000000001
67395355,2026-02-21 21:33:48.385071,Notebook Pro,1527.22,2,David Hall,Brasília,Boleto,24.74,5.0,3079.18
8857337,2025-12-23 21:33:48.385206,Notebook Pro,244.94,5,Daniel Williams,Salvador,Boleto,5.7,4.0,1230.4
2835395,2026-01-02 21:33:48.385333,Smartphone X,64.09,1,Adam Landry,Manaus,Pix,23.73,4.0,87.82000000000001
43371429,2026-06-08 21:33:48.385460,Notebook Pro,452.01,3,Brian Saunders,Fortaleza,Débito,23.54,2.0,1379.57
92097297,2026-05-18 21:33:48.385591,SSD 500GB,123.36,2,Chase Allison,Recife,Cartão de Crédito,33.22,3.0,279.94
61343072,2026-03-12 21:33:48.385722,Capinha para Celular,58.91,2,Daniel Griffith,Porto Alegre,Cartão de Crédito,49.4,1.0,167.22
31389567,2026-05-20 21:33:48.385850,Carregador Portátil,1732.33,5,Daniel Anderson Jr.,Fortaleza,Boleto,25.89,,8687.539999999999
66622302,2026-05-30 21:33:48.385985,Smartwatch,589.03,2,Timothy Andrade,Rio de Janeiro,Boleto,35.84,4.0,1213.8999999999999
18046248,2026-04-19 21:33:48.386112,Notebook Pro,361.53,1,Mr. Christopher Lopez III,São Paulo,Pix,17.83,4.0,379.35999999999996
29160562,2026-02-15 21:33:48.386251,Carregador Portátil,1252.8,4,Ryan Ashley,São Paulo,Cartão de Crédito,38.32,5.0,5049.5199999999995
20353910,2026-01-27 21:33:48.386380,Notebook Pro,1581.71,4,Jeffery Lee,Fortaleza,Cartão de Crédito,8.19,2.0,6335.03
22569294,2026-04-05 21:33:48.386505,"Monitor 24""",1180.54,4,Cynthia Miller,Porto Alegre,Pix,15.35,1.0,4737.51
49057232,2026-03-06 21:33:48.386635,Smartwatch,241.23,4,James Johnston,Porto Alegre,Débito,45.11,1.0,1010.03
85046652,2026-04-12 21:33:48.386761,"Monitor 24""",994.6,4,Kristopher Lopez,Belo Horizonte,Boleto,46.75,4.0,4025.15
50015435,2026-01-27 21:33:48.386892,Capinha para Celular,778.3,4,Jeffrey Gilbert,Porto Alegre,Pix,48.9,2.0,3162.1
83869711,2026-03-08 21:33:48.387018,Notebook Pro,112.58,5,Adam Deleon,São Paulo,Pix,11.14,4.0,574.04
79286502,2026-04-09 21:33:48.387152,Capinha para Celular,383.84,3,Rhonda Gutierrez,Porto Alegre,Pix,32.16,,1183.68
10575343,2026-05-18 21:33:48.387282,Roteador Wi-Fi,381.37,5,Jordan Morales,Porto Alegre,Cartão de Crédito,23.53,5.0,1930.3799999999999
89997164,2026-04-17 21:33:48.387470,Caixa de Som,1991.55,5,Barbara Holmes,Recife,Débito,17.56,,9975.31
42576454,2026-04-01 21:33:48.387607,SSD 500GB,1751.57,2,Amanda Martin,Brasília,Débito,31.08,5.0,3534.22
71909618,2026-01-20 21:33:48.387737,Roteador Wi-Fi,1168.72,1,Jeffrey Rios DVM,Salvador,Cartão de Crédito,6.8,4.0,1175.52
81414826,2026-04-21 21:33:48.387871,Smartphone X,880.11,4,Amy Galloway,Recife,Cartão de Crédito,25.36,2.0,3545.8
33139323,2026-01-03 21:33:48.388001,Teclado Mecânico,1518.5,4,Jason Hodge,Porto Alegre,Boleto,21.13,2.0,6095.13
48511391,2026-05-27 21:33:48.388133,Fone de Ouvido Bluetooth,81.06,3,John Baxter,Belo Horizonte,Débito,43.61,,286.79
12150533,2026-05-11 21:33:48.388261,Smartphone X,1954.02,4,Tara Williams,Belo Horizonte,Débito,13.32,3.0,7829.4
52663781,2026-05-22 21:33:48.388640,Mouse Sem Fio,1422.61,1,Shannon Lee,Rio de Janeiro,Débito,45.2,3.0,1467.81
22195589,2026-04-27 21:33:48.388879,Smartphone X,628.35,3,Jessica Campbell,Manaus,Boleto,40.45,1.0,1925.5000000000002
39193428,2026-05-20 21:33:48.389081,Roteador Wi-Fi,704.6,1,Linda Gilbert,Fortaleza,Pix,44.96,1.0,749.5600000000001
1742087,2026-03-21 21:33:48.389276,Carregador Portátil,957.44,1,William Miller,Brasília,Pix,12.89,5.0,970.33
57956253,2026-06-11 21:33:48.389483,Fone de Ouvido Bluetooth,1143.48,2,Jeffrey Taylor,Belo Horizonte,Pix,15.74,1.0,2302.7
64004833,2026-05-28 21:33:48.389673,Mouse Sem Fio,1487.89,5,Virginia Reed,Porto Alegre,Boleto,19.42,3.0,7458.870000000001
15785550,2026-04-20 21:33:48.389868,HD Externo 1TB,874.71,1,Timothy Brady,Rio de Janeiro,Pix,20.54,4.0,895.25
3860088,2026-04-20 21:33:48.390057,Teclado Mecânico,1667.64,4,Brian Lopez,Fortaleza,Pix,25.34,3.0,6695.900000000001
40511068,2026-06-03 21:33:48.390244,SSD 500GB,1627.15,1,Mr. Adam Johnson,Porto Alegre,Débito,8.93,4.0,1636.0800000000002
1272451,2026-01-27 21:33:48.390449,Tablet Mini,1918.6,1,Richard Hubbard,Rio de Janeiro,Boleto,17.42,,1936.02
8561094,2026-01-19 21:33:48.390636,Mouse Sem Fio,343.47,2,Christian Smith,Fortaleza,Cartão de Crédito,18.19,,705.1300000000001
48343165,2026-04-30 21:33:48.390774,Roteador Wi-Fi,307.45,3,Jennifer Mendoza,Salvador,Débito,38.2,1.0,960.55
99386300,2026-02-25 21:33:48.390903,Smartwatch,172.75,2,Nicholas Garcia,Fortaleza,Pix,23.53,3.0,369.03
30765889,2026-05-29 21:33:48.391039,HD Externo 1TB,1584.31,4,Brad Robinson,Manaus,Débito,25.61,5.0,6362.849999999999
60963382,2026-01-15 21:33:48.391166,Roteador Wi-Fi,1589.23,2,Travis Fox,Curitiba,Boleto,26.79,3.0,3205.25
3553799,2025-12-25 21:33:48.391369,Notebook Pro,738.59,4,Suzanne Barnett,Belo Horizonte,Boleto,37.03,3.0,2991.3900000000003
49533100,2026-01-28 21:33:48.391747,Notebook Pro,1686.7,2,Julie Davis,Belo Horizonte,Boleto,10.26,3.0,3383.6600000000003
90595860,2026-05-09 21:33:48.392015,Notebook Pro,909.73,3,Alicia Tran,Belo Horizonte,Boleto,30.31,1.0,2759.5
45800374,2026-06-01 21:33:48.392258,Carregador Portátil,1957.14,2,Mary Brown,Brasília,Débito,29.29,2.0,3943.57
15119467,2026-04-28 21:33:48.392556,Tablet Mini,286.91,1,Aaron Gamble,Salvador,Débito,39.58,4.0,326.49
9730909,2026-03-04 21:33:48.392731,Notebook Pro,58.37,5,Jonathon Lewis,Fortaleza,Pix,34.13,3.0,325.97999999999996
70686061,2026-04-13 21:33:48.392869,Roteador Wi-Fi,615.16,5,Gregory Booth,Belo Horizonte,Débito,20.24,1.0,3096.0399999999995
54744233,2026-04-14 21:33:48.392999,Roteador Wi-Fi,128.16,5,Steven Klein,Rio de Janeiro,Pix,6.12,5.0,646.92
73434698,2026-02-07 21:33:48.393141,Mouse Sem Fio,746.92,3,Edward Schneider,São Paulo,Boleto,31.25,2.0,2272.0099999999998
77287740,2026-02-22 21:33:48.393269,Smartwatch,93.97,5,Ronald Harrison,Recife,Cartão de Crédito,48.91,4.0,518.76
25379561,2026-01-31 21:33:48.393423,Mouse Sem Fio,669.63,5,Steven Suarez,Fortaleza,Cartão de Crédito,45.88,3.0,3394.03
80157068,2026-03-24 21:33:48.393552,Notebook Pro,1446.13,4,Jo Brown,Brasília,Débito,21.78,3.0,5806.3
23886571,2026-03-11 21:33:48.393687,Carregador Portátil,650.77,4,Tracy Dorsey,Fortaleza,Cartão de Crédito,14.71,4.0,2617.79
85109730,2026-03-29 21:33:48.393817,Câmera Digital,912.88,2,Wayne Moran,Salvador,Débito,11.28,5.0,1837.04
33940555,2026-05-15 21:33:48.393944,Fone de Ouvido Bluetooth,330.1,3,Thomas Shah,Recife,Pix,7.98,5.0,998.2800000000001
6761118,2026-03-19 21:33:48.394070,Fone de Ouvido Bluetooth,62.91,3,Brenda Garcia,Salvador,Boleto,30.01,,218.73999999999998
14952613,2026-05-07 21:33:48.394199,Câmera Digital,1834.0,2,David Roberts,Belo Horizonte,Débito,18.03,4.0,3686.03
607141,2025-12-23 21:33:48.394325,Caixa de Som,1661.18,5,Susan Sanchez,Curitiba,Débito,30.17,4.0,8336.07
92832590,2026-02-08 21:33:48.394456,Smartphone X,1592.88,2,Joseph Walsh,Curitiba,Pix,48.02,,3233.78
64898511,2026-04-12 21:33:48.394583,Fone de Ouvido Bluetooth,1324.94,3,Chad Garcia,Salvador,Boleto,27.13,,4001.9500000000003
43021065,2026-05-27 21:33:48.394712,Smartwatch,105.46,3,Michael Mueller,Recife,Cartão de Crédito,31.95,3.0,348.33
76624931,2026-05-10 21:33:48.394838,Mouse Sem Fio,1152.87,3,Brittany Gallagher,Recife,Cartão de Crédito,21.79,,3480.3999999999996
63496723,2026-05-09 21:33:48.394973,Smartphone X,1698.3,2,Linda Franklin,Manaus,Cartão de Crédito,11.58,4.0,3408.18
39412945,2026-06-08 21:33:48.395111,Notebook Pro,746.9,1,Katherine Butler,Curitiba,Pix,23.88,3.0,770.78
82703778,2025-12-25 21:33:48.395240,Tablet Mini,618.74,1,Loretta Peterson,Fortaleza,Boleto,39.49,2.0,658.23
48810877,2026-01-06 21:33:48.395372,"Monitor 24""",1517.63,5,Jennifer Trujillo,Brasília,Pix,42.21,,7630.360000000001
93497269,2026-02-28 21:33:48.395500,Tablet Mini,1386.62,3,John Thompson,Rio de Janeiro,Pix,42.05,1.0,4201.91
48348898,2026-01-17 21:33:48.395627,Teclado Mecânico,598.76,4,Robert Lyons,Salvador,Pix,46.44,2.0,2441.48
2405561,2026-01-08 21:33:48.395752,Smartwatch,351.38,2,Deborah Snyder,Porto Alegre,Cartão de Crédito,23.78,1.0,726.54
55511940,2026-01-11 21:33:48.395881,Caixa de Som,305.9,1,Michael Martin,Recife,Pix,19.02,3.0,324.91999999999996
84218129,2026-01-17 21:33:48.396007,Caixa de Som,911.78,5,Kevin Santos,Fortaleza,Pix,12.75,3.0,4571.65
59273537,2025-12-20 21:33:48.396133,SSD 500GB,1638.42,2,Cody Cowan,Belo Horizonte,Boleto,35.96,3.0,3312.8
22466580,2026-01-14 21:33:48.396259,Smartwatch,303.93,1,Lisa Cruz,Salvador,Cartão de Crédito,8.5,4.0,312.43
70515337,2026-04-02 21:33:48.396389,Smartphone X,432.88,1,David Jackson,Fortaleza,Cartão de Crédito,26.11,3.0,458.99
371359,2025-12-24 21:33:48.396515,Fone de Ouvido Bluetooth,638.21,1,Douglas Cox PhD,Rio de Janeiro,Cartão de Crédito,46.4,2.0,684.61
94647620,2026-05-12 21:33:48.396649,Roteador Wi-Fi,440.05,3,Daniel Harris,São Paulo,Cartão de Crédito,11.55,,1331.7
76615312,2026-02-22 21:33:48.396775,"Monitor 24""",728.28,2,Grace Daniels,Fortaleza,Boleto,27.72,1.0,1484.28
50721691,2026-01-07 21:33:48.396903,Caixa de Som,1177.36,1,Bryan Charles,Fortaleza,Boleto,37.21,3.0,1214.57
3911201,2026-01-25 21:33:48.397034,Roteador Wi-Fi,1520.33,1,Melissa Brown,Rio de Janeiro,Boleto,46.42,,1566.75
7323533,2026-04-13 21:33:48.397171,Carregador Portátil,1411.36,2,Brooke Wolfe,Recife,Cartão de Crédito,13.14,3.0,2835.8599999999997
9556713,2026-03-20 21:33:48.397299,Capinha para Celular,467.83,2,Sara Tran,Salvador,Cartão de Crédito,39.26,3.0,974.92
66502349,2026-01-13 21:33:48.397432,Mouse Sem Fio,265.12,2,Tyler Collins,Recife,Pix,36.71,5.0,566.95
94162705,2025-12-23 21:33:48.397561,Fone de Ouvido Bluetooth,689.83,1,Kristin Mcdowell,Salvador,Pix,25.56,,715.39
23772971,2026-03-02 21:33:48.397692,HD Externo 1TB,1953.55,4,Emily Gibson,Porto Alegre,Débito,18.08,4.0,7832.28
41660230,2026-01-30 21:33:48.397821,Caixa de Som,185.74,4,Natalie Rodgers,Brasília,Boleto,5.58,,748.5400000000001
58569065,2026-04-17 21:33:48.397950,HD Externo 1TB,255.09,4,Martha Beck,Fortaleza,Cartão de Crédito,10.36,4.0,1030.72
15754051,2026-03-25 21:33:48.398078,SSD 500GB,1201.59,1,Joseph Warner,Belo Horizonte,Cartão de Crédito,21.37,2.0,1222.9599999999998
26724717,2026-03-09 21:33:48.398204,Smartwatch,1210.17,4,Caitlin Harrison,Rio de Janeiro,Boleto,42.71,,4883.39
35293009,2026-04-19 21:33:48.398341,Tablet Mini,1541.39,5,Allen Bishop,Manaus,Pix,39.03,,7745.9800000000005
31055688,2026-03-25 21:33:48.398485,Carregador Portátil,977.86,5,Lisa Johnson,Salvador,Débito,28.01,2.0,4917.31
43145287,2026-04-08 21:33:48.398615,Fone de Ouvido Bluetooth,288.27,4,Lucas Reynolds,Recife,Boleto,33.28,2.0,1186.36
51810967,2025-12-20 21:33:48.398742,Fone de Ouvido Bluetooth,1488.71,1,Amy Torres,Recife,Cartão de Crédito,48.74,4.0,1537.45
88631511,2026-05-16 21:33:48.398871,HD Externo 1TB,687.56,3,Christian Rojas,Manaus,Cartão de Crédito,39.21,,2101.89
41950538,2026-04-25 21:33:48.398998,Câmera Digital,1009.77,4,Matthew Rice,Porto Alegre,Pix,34.79,4.0,4073.87
28068951,2026-04-21 21:33:48.399133,Tablet Mini,1107.75,5,Stephen Parker,Fortaleza,Cartão de Crédito,47.87,1.0,5586.62
56536788,2026-04-02 21:33:48.399260,Roteador Wi-Fi,1834.13,4,Teresa Murray,Recife,Pix,43.38,4.0,7379.900000000001
11995528,2026-04-09 21:33:48.399391,Smartphone X,114.08,5,Jessica Smith,Curitiba,Boleto,27.12,2.0,597.52
17726102,2026-03-02 21:33:48.399520,SSD 500GB,808.71,1,Jason Dillon,Manaus,Débito,34.7,,843.4100000000001
93115453,2026-04-30 21:33:48.399647,"Monitor 24""",966.15,5,Laura Osborne,Belo Horizonte,Cartão de Crédito,22.61,4.0,4853.36
93070001,2026-05-13 21:33:48.399779,Capinha para Celular,1253.03,3,Stephanie Miller,Curitiba,Pix,7.76,5.0,3766.8500000000004
80368997,2025-12-24 21:33:48.399908,Notebook Pro,1682.02,3,Amy Hall,Manaus,Cartão de Crédito,39.43,,5085.49
88334662,2026-03-10 21:33:48.400042,Capinha para Celular,239.83,3,Frederick Thompson,Brasília,Débito,20.81,,740.3
13524126,2026-02-13 21:33:48.400169,Smartwatch,507.51,3,Margaret Sanchez,Manaus,Cartão de Crédito,45.97,1.0,1568.5
23817413,2026-03-01 21:33:48.400297,Fone de Ouvido Bluetooth,708.31,1,Stephanie Fritz,Fortaleza,Pix,6.68,,714.9899999999999
26919393,2026-03-31 21:33:48.400430,"Monitor 24""",1053.78,4,Mary Copeland,Curitiba,Cartão de Crédito,36.32,5.0,4251.44
29998240,2025-12-18 21:33:48.400558,Carregador Portátil,786.59,4,Andrea Mejia,Brasília,Cartão de Crédito,41.37,1.0,3187.73
96349179,2026-06-07 21:33:48.400689,HD Externo 1TB,451.52,4,Alexander White,Fortaleza,Pix,12.5,3.0,1818.58
56390512,2026-03-16 21:33:48.400817,Capinha para Celular,443.43,1,Barbara Ortiz,Fortaleza,Boleto,17.93,1.0,461.36
33934035,2026-02-27 21:33:48.400950,"Monitor 24""",833.95,2,James Fox,Manaus,Cartão de Crédito,37.3,5.0,1705.2
68018408,2026-01-06 21:33:48.401077,"Monitor 24""",706.83,1,Dawn Chavez,Manaus,Débito,24.22,3.0,731.0500000000001
29247372,2026-01-01 21:33:48.401213,HD Externo 1TB,1656.29,5,Aaron Ramirez,Curitiba,Débito,34.86,3.0,8316.310000000001
18702188,2026-02-02 21:33:48.401339,Capinha para Celular,834.49,5,Kayla Gould,Fortaleza,Débito,35.22,5.0,4207.67
8684716,2026-01-28 21:33:48.401512,Roteador Wi-Fi,86.28,5,Nicholas Rose,Belo Horizonte,Débito,14.58,,445.97999999999996
27488434,2026-04-11 21:33:48.401708,Tablet Mini,1877.47,5,Austin Murphy,Manaus,Débito,47.06,,9434.41
13134895,2026-05-22 21:33:48.401847,Smartphone X,1068.43,3,John Baker,Recife,Boleto,15.82,,3221.11
4197206,2026-06-06 21:33:48.401976,Câmera Digital,635.54,4,Samantha Cruz,Salvador,Pix,43.71,1.0,2585.87
85760539,2026-05-24 21:33:48.402108,Smartwatch,1699.64,3,Michelle Turner,Curitiba,Boleto,16.54,5.0,5115.46
82341913,2026-02-11 21:33:48.402238,Capinha para Celular,515.04,2,Phillip Potter,Porto Alegre,Cartão de Crédito,16.05,3.0,1046.1299999999999
72814748,2026-04-10 21:33:48.402368,Mouse Sem Fio,1141.66,4,Gabriel Williams,Salvador,Cartão de Crédito,14.09,3.0,4580.7300000000005
41430775,2026-01-16 21:33:48.402495,Smartphone X,553.87,3,Ryan Johnson,Fortaleza,Boleto,33.99,1.0,1695.6000000000001
75929742,2026-04-16 21:33:48.402621,Câmera Digital,88.82,1,Terry Hampton,Brasília,Pix,44.02,4.0,132.84
70453535,2026-03-16 21:33:48.402761,HD Externo 1TB,1331.99,1,Bruce Dougherty,Salvador,Boleto,15.62,5.0,1347.61
32142577,2026-04-20 21:33:48.402888,Roteador Wi-Fi,285.25,5,Jose Phillips,Fortaleza,Pix,27.34,1.0,1453.59
83818639,2026-02-11 21:33:48.403017,"Monitor 24""",288.44,3,Holly Vaughn,Brasília,Débito,41.26,,906.5799999999999
1305505,2026-02-11 21:33:48.403158,Roteador Wi-Fi,874.59,2,Jennifer Tapia,Rio de Janeiro,Boleto,14.63,3.0,1763.8100000000002
76903243,2026-04-04 21:33:48.403287,Capinha para Celular,545.9,5,Brett Alexander,São Paulo,Débito,29.01,,2758.51
42498445,2026-01-10 21:33:48.403480,Carregador Portátil,1114.2,4,Christopher Davis,Porto Alegre,Pix,44.57,2.0,4501.37
58729760,2026-03-15 21:33:48.403618,Mouse Sem Fio,1445.56,3,Michele Sellers,São Paulo,Cartão de Crédito,42.87,,4379.55
73686567,2025-12-26 21:33:48.403750,SSD 500GB,1839.04,2,Miss Linda Lopez MD,Curitiba,Débito,18.92,,3697.0
71394024,2026-03-15 21:33:48.403894,Roteador Wi-Fi,1633.89,1,Elizabeth Hickman,Fortaleza,Boleto,43.59,4.0,1677.48
74780403,2025-12-15 21:33:48.404025,Roteador Wi-Fi,1923.46,3,Lisa Kelly,Curitiba,Cartão de Crédito,47.13,2.0,5817.51
77816525,2026-02-27 21:33:48.404156,Smartwatch,1725.86,2,Erica Lewis,Recife,Pix,44.58,,3496.2999999999997
47536630,2026-03-27 21:33:48.404285,Câmera Digital,116.07,1,Jerome Bailey,Recife,Débito,38.16,3.0,154.23
19253095,2026-03-31 21:33:48.404414,Roteador Wi-Fi,1841.17,1,Hector Taylor,Belo Horizonte,Pix,27.79,3.0,1868.96
17560405,2026-03-30 21:33:48.404542,"Monitor 24""",1472.0,5,Robert Lang,Brasília,Débito,36.28,1.0,7396.28
17847439,2026-05-26 21:33:48.404669,HD Externo 1TB,408.29,4,Ashlee Odonnell,Belo Horizonte,Cartão de Crédito,23.03,,1656.19
37873065,2026-03-01 21:33:48.404801,Carregador Portátil,1172.83,1,Timothy Williams,Belo Horizonte,Boleto,28.24,,1201.07
1820343,2026-01-15 21:33:48.404928,Caixa de Som,1208.33,4,Joe Humphrey,Brasília,Débito,26.53,,4859.849999999999
69302031,2026-01-16 21:33:48.405055,Tablet Mini,388.28,5,John Nolan,Brasília,Pix,13.94,4.0,1955.34
